adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level,revilla_bong,estrada_jinggoy,defensorsantiago_miriam,drilon_frank,enrile_juanponce_sr,cayetano_pia,marcos_ferdinand_jr,recto_ralph,sotto_tito,osmena_serge,lapid_lito,guingona_teofisto_iii,hontiveros_risa,biazon_rozzano_rufino,devenecia_jose_iii,remulla_gilbert_cesar,lim_danilo,roco_sonia,querubin_ariel,pimentel_gwendolyn,acosta_nereus_jr,lacson_alex,tamano_adel,osmena_emiliomario,maza_liza,ocampo_saturnino,tatad_francisco,lozada_jose_apolinario_jr,mitra_ramon,langit_rey,bello_silvestre_iii,lao_yasmin,papin_imelda,ople_susan,bautista_martin,plaza_rodolfo,bautista_jv,guico_ramon_jr,lambino_raul,villanueva_hector,ocampo_ramoncito,inocencio_ma_katherine,palparan_jovito_jr,tinsay_alexander,alonto_zafrullah,tamayo_reginald,espinosa_nanette,maambong_regalado,david_rizalito,albani_shariff,virgines_israel,paredes_zosimo,sison_adrian,imbong_jo_aurea,princesa_reynaldo,nikabulin_adz,caunan_henry,valdehuesa_manuel_jr,tarrazona_hector,rinoza_plazo_maria_gracia,lood_alma
405811000,405800000,400000000,San Mateo,Mun,40025,44665,38632,36802,35742,33729,35694,26432,34579,25661,20163,24086,26290,22148,20494,18833,18997,17629,16465,12878,13230,10710,10266,6615,11709,9862,10156,6630,6366,7671,3541,3774,4220,5548,4192,0,2990,1991,1580,1310,1834,3418,1654,2770,1051,1201,838,790,670,390,1078,1011,760,493,873,853,318,229,222,238,169
405812000,405800000,400000000,Tanay,Mun,23897,28804,19536,16594,19373,15966,18151,13136,19576,11453,13681,10290,9787,9987,10682,7847,11796,6554,10598,6084,4925,5602,3229,3707,3155,3570,5021,3352,2772,5018,1336,1089,2536,2393,1304,809,1316,604,486,1069,936,978,2686,840,465,641,537,557,450,255,449,382,414,323,332,295,222,164,125,111,111
405813000,405800000,400000000,Taytay,Mun,54065,60243,50829,50805,48693,45978,43490,36769,44817,35744,25038,33509,34151,29932,27750,26281,24770,24649,20678,17306,17191,14855,13450,9313,15669,14142,13087,9440,7881,12219,4904,5006,5610,7289,5177,0,3589,2616,1935,1652,2349,4115,2262,3163,1269,2353,1178,1268,850,542,1297,1081,793,711,946,938,359,344,290,305,237
405814000,405800000,400000000,Teresa,Mun,13210,14951,11289,10351,11383,9752,9541,7984,10518,7185,7889,6589,6601,5891,6641,5483,5339,4829,5256,3733,3506,3143,2334,2137,2815,2753,2984,2210,1621,2980,947,846,1623,1627,1077,545,905,620,466,502,551,683,598,627,272,304,321,330,257,134,282,222,226,212,240,217,130,93,78,84,65
1705903000,1705900000,1700000000,Cajidiocan,Mun,4413,3895,3604,2683,2612,2602,1827,2194,1921,1876,2124,1451,1084,1620,1648,1301,911,732,1117,962,610,885,638,681,401,420,551,446,482,797,261,182,551,255,262,363,225,152,319,223,181,130,238,123,130,162,182,104,120,65,111,82,98,95,63,79,57,57,54,33,18
1705904000,1705900000,1700000000,Calatrava,Mun,1871,1799,1446,1084,1188,1112,921,913,938,700,1012,594,456,609,651,698,324,296,382,458,455,446,262,268,240,206,238,221,195,259,102,67,177,149,129,118,125,176,102,106,96,63,48,62,65,80,59,51,53,45,80,34,48,59,46,37,27,24,19,20,10
1705905000,1705900000,1700000000,Concepcion,Mun,1203,983,996,906,871,862,692,691,627,435,558,504,368,558,446,395,238,166,195,215,154,220,196,107,124,98,168,84,126,207,118,36,67,108,48,49,36,112,61,36,25,27,31,24,19,30,23,14,19,19,13,13,15,9,16,11,12,4,8,2,6
1705906000,1705900000,1700000000,Corcuera,Mun,3103,2752,2590,2043,2042,2012,1276,1500,1190,1311,1427,929,838,1034,1579,939,535,519,535,726,510,601,410,336,499,354,351,370,365,480,130,116,296,212,128,191,148,210,189,106,108,121,53,139,113,77,83,77,77,38,166,80,46,44,92,90,27,16,16,17,7
1705907000,1705900000,1700000000,Looc,Mun,4713,4311,3425,2764,2752,2477,1933,2535,2167,1752,3128,1679,1274,1287,1585,1767,1036,825,1042,1869,608,1029,498,578,398,357,542,404,496,700,230,160,525,290,275,130,213,201,117,203,185,250,93,200,168,116,101,84,86,54,255,121,122,62,130,119,42,27,25,20,22
1705908000,1705900000,1700000000,Magdiwang,Mun,3347,2996,2799,2358,2093,1986,1390,1785,1753,1322,1816,1335,971,1368,1239,818,552,576,535,664,516,684,311,463,292,283,402,334,317,443,186,168,443,164,211,132,194,81,133,166,119,86,115,84,77,100,130,88,95,70,68,45,90,68,39,48,54,35,33,23,22
1705909000,1705900000,1700000000,Odiongan,Mun,11781,11344,10046,8724,8370,7692,6037,7265,7814,5153,6375,4851,4352,4203,4832,5404,3325,2195,2770,2652,1977,2411,1745,1509,1954,1361,2002,1402,1139,1652,542,490,724,746,675,250,487,343,236,449,403,581,272,454,245,297,263,194,235,87,507,148,175,137,153,171,69,50,64,40,41
1705910000,1705900000,1700000000,Romblon,Mun,10221,9720,7744,5910,6092,5845,4115,6049,6102,4363,5678,3718,2757,3003,3455,2966,2072,1916,2023,2272,1519,2179,839,1644,980,1025,1164,1012,982,1403,1145,394,1151,621,486,196,409,218,183,526,450,416,329,447,314,255,347,215,230,107,308,227,244,155,277,225,114,86,85,54,57
1705911000,1705900000,1700000000,San Agustin,Mun,5805,3870,4285,3325,2541,3521,2595,2232,1792,1700,2384,1467,1219,2226,2430,2513,989,840,927,1055,670,1068,1260,607,521,455,496,361,475,553,225,249,504,306,305,767,245,1088,845,215,191,91,262,88,104,214,169,88,128,66,91,44,89,94,57,53,52,46,40,21,22
1705912000,1705900000,1700000000,San Andres,Mun,4185,3780,3036,2228,2333,2385,1942,1843,2332,1312,2095,1135,904,1289,1501,1438,679,572,709,899,521,741,469,486,394,332,410,366,311,535,131,90,391,298,157,168,188,757,177,271,203,145,75,214,115,112,103,126,93,45,142,58,56,46,96,106,37,31,28,15,19
1705913000,1705900000,1700000000,San Fernando,Mun,5130,3783,3788,2762,2477,2721,1649,2566,2335,1706,2095,1544,1542,1373,1298,1641,762,894,1030,1348,1007,946,712,625,845,397,438,456,741,467,269,296,328,585,339,141,253,550,159,212,187,128,97,146,142,193,145,156,136,91,160,89,109,101,95,99,60,58,49,31,24
1705914000,1705900000,1700000000,San Jose,Mun,2180,1779,1421,1182,982,1078,756,941,822,610,1032,588,458,622,745,668,268,302,228,481,272,369,301,269,129,118,144,166,161,1138,125,67,204,72,94,134,111,49,150,93,74,41,30,56,44,59,46,38,45,36,86,34,28,38,28,32,20,16,12,5,12
1705915000,1705900000,1700000000,Santa Fe,Mun,2979,2916,2172,1628,1592,1515,1167,1475,1476,1045,1573,1004,843,913,965,870,505,537,533,662,475,598,344,378,321,303,314,250,238,414,122,131,413,137,163,97,139,60,56,185,136,108,57,93,73,140,86,54,82,53,98,54,66,39,57,56,23,23,27,20,18
1705917000,1705900000,1700000000,Santa Maria,Mun,1995,2022,1429,1008,1124,1136,837,915,1119,543,1193,457,368,590,642,606,233,259,367,390,216,312,221,237,142,153,166,148,175,177,72,28,304,91,68,82,81,52,84,101,94,82,49,77,69,58,48,24,56,35,91,37,35,38,45,48,29,23,15,5,8
806001000,806000000,800000000,Almagro,Mun,2507,2421,1604,1168,1335,1414,1410,1136,1208,831,1335,590,573,554,675,1068,545,465,784,669,377,451,435,406,415,432,216,283,476,228,101,106,333,373,141,54,150,89,97,147,119,87,111,95,64,75,91,54,75,50,89,39,48,40,44,46,39,26,25,16,10
806002000,806000000,800000000,Basey,Mun,8037,9087,6737,4843,5264,4727,4689,4235,4319,4004,3836,2597,2435,2145,3313,2775,2588,2073,2417,2183,2152,2089,876,1614,1989,1796,1040,1329,793,817,397,423,1052,497,673,281,629,230,242,471,530,282,863,212,252,313,329,187,254,171,210,188,185,237,150,176,125,98,101,70,67
806004000,806000000,800000000,Calbiga,Mun,4239,4567,2683,2006,3406,1977,2959,2429,2137,1433,2022,1120,1214,963,1558,1112,1093,932,821,829,811,705,460,526,772,623,447,434,277,367,201,189,560,158,232,128,161,412,95,203,227,121,442,132,124,106,107,91,147,54,86,82,59,79,88,86,52,42,24,27,13
806003000,806000000,800000000,City of Calbayog,City,29509,26754,20618,33876,27979,19150,20332,31266,16876,25154,14063,28159,26410,25435,10158,15725,22187,22495,13188,7629,27420,22396,9621,5412,6191,6213,2873,3189,7962,4138,3829,4325,2386,6547,17840,0,3391,3040,1355,1359,1627,1027,1971,1432,922,933,766,544,743,634,809,637,507,602,1060,640,365,326,327,350,209
806005000,806000000,800000000,City of Catbalogan,City,15039,20102,11018,11906,11077,9626,12583,9714,8462,8161,7953,6844,6531,6196,6658,6253,8050,4560,5952,4059,4192,3919,2790,3285,1816,1913,2479,2488,1783,1823,1511,988,1972,1098,1437,947,1178,726,610,978,1011,916,4124,794,670,618,530,379,455,319,622,521,482,431,564,494,215,198,214,127,154
806006000,806000000,800000000,Daram,Mun,7696,8640,3781,2681,3105,2714,3088,3165,3287,2217,5164,1580,1408,1275,1997,1456,1677,1178,1071,1579,1256,1609,423,1225,852,696,566,859,556,708,481,355,1889,330,474,160,648,264,215,524,412,232,716,221,242,238,470,172,353,200,149,181,221,243,140,183,176,124,106,67,79
806007000,806000000,800000000,Gandara,Mun,5362,4663,3021,3954,4024,2280,2739,3856,3117,2956,2980,2914,2396,2882,1517,2157,2660,2581,1717,1094,3263,2709,598,952,860,849,472,488,626,384,298,292,774,376,1823,137,499,248,165,301,330,179,665,222,176,167,194,92,190,99,143,119,102,101,162,119,75,59,56,38,21
806008000,806000000,800000000,Hinabangan,Mun,2179,2424,1495,1101,1277,1227,1128,1094,1122,926,1158,858,744,602,892,695,719,424,616,462,446,450,217,395,488,424,210,238,174,178,195,100,383,113,136,60,121,292,73,131,168,106,530,115,101,60,80,46,71,42,107,76,35,56,74,80,32,14,29,25,16
806009000,806000000,800000000,Jiabong,Mun,3567,4111,2190,1637,2074,1644,1865,1810,2232,1218,1943,849,922,812,1171,911,1081,744,777,835,646,756,339,575,580,553,497,426,331,307,178,136,620,204,209,98,243,111,112,280,241,155,425,172,143,142,103,64,132,108,136,110,123,117,88,102,65,72,61,38,54
806011000,806000000,800000000,Matuguinao,Mun,976,486,499,571,543,376,449,605,284,460,429,504,456,427,169,461,457,370,242,155,450,362,132,84,547,475,48,60,114,50,125,42,78,62,272,42,43,51,28,33,52,8,125,5,11,22,17,14,17,9,5,8,9,11,20,7,9,2,5,2,0
806012000,806000000,800000000,Motiong,Mun,2659,2677,1464,1111,1248,1105,1326,1252,1478,766,1417,560,444,482,724,526,596,457,402,500,454,505,230,371,747,688,261,249,248,297,221,83,514,110,137,124,168,180,118,203,198,75,395,90,64,89,110,49,100,58,54,53,81,73,41,53,34,38,40,19,25
806026000,806000000,800000000,Pagsanghan,Mun,1548,1516,834,1295,1201,867,892,1213,785,859,694,1051,974,858,553,508,720,732,382,340,828,691,359,237,172,150,159,159,204,254,193,72,94,149,541,52,115,213,40,53,54,26,132,38,19,45,32,31,34,17,16,15,23,18,18,12,17,26,10,8,7
806022000,806000000,800000000,Paranas,Mun,5216,6195,3437,2606,3196,2425,2637,2554,2867,1905,2811,1386,1469,1398,1784,1107,1848,949,1342,1415,1274,1183,629,802,970,833,596,650,499,535,342,220,913,205,322,149,352,213,324,347,281,158,940,160,162,176,224,120,205,123,148,114,239,149,109,121,100,70,67,39,41
806013000,806000000,800000000,Pinabacdao,Mun,2406,2281,1562,1185,1307,1046,984,1195,1137,755,1208,552,619,511,701,608,576,460,537,457,451,399,214,328,982,836,237,249,176,237,160,124,312,110,142,55,135,146,89,106,196,74,251,81,54,65,74,49,69,23,53,64,33,48,53,48,33,21,18,12,13
806025000,806000000,800000000,San Jorge,Mun,3004,3260,1955,1637,2124,1491,1713,1647,1749,1234,1546,1082,866,1048,1061,821,1071,800,816,712,941,813,263,516,521,497,335,384,272,266,186,101,400,181,391,93,214,102,89,175,172,86,464,151,84,64,110,55,85,45,69,52,54,54,58,64,38,29,42,22,15
806014000,806000000,800000000,San Jose De Buan,Mun,960,896,387,239,395,266,276,328,291,184,470,138,124,129,173,194,192,131,134,163,94,163,39,103,414,371,58,75,46,38,33,22,162,22,42,11,43,35,17,37,43,10,78,17,28,25,43,22,39,15,20,14,19,23,4,20,12,9,10,5,4
806016000,806000000,800000000,Santa Margarita,Mun,5031,5019,3070,3059,3260,2385,2554,3024,2888,2202,2753,2227,2115,1964,1759,1663,1746,1630,1571,1119,2244,1823,733,818,693,668,478,553,690,539,375,350,492,486,1006,149,344,328,202,259,248,154,424,222,144,129,147,101,181,96,127,100,91,127,121,93,70,67,60,50,35
806017000,806000000,800000000,Santa Rita,Mun,6174,6640,4127,3116,3684,3036,3022,2801,3447,2414,3586,1841,1697,1470,1880,1582,1768,1214,1675,1589,1679,1297,544,1101,931,983,675,727,523,693,577,380,1017,406,443,220,460,314,280,505,447,302,664,281,271,205,295,168,268,178,222,225,165,225,197,218,147,119,141,62,93
806018000,806000000,800000000,Santo Ni?,Mun,2701,2563,1536,1211,1347,1518,1223,1240,1386,1005,1689,732,623,608,776,860,434,502,459,648,537,646,290,558,342,323,254,341,278,307,300,69,392,193,259,101,242,154,101,194,181,86,143,113,87,124,135,72,98,72,56,71,102,99,65,62,46,45,50,29,23
806024000,806000000,800000000,Tagapul-An,Mun,1831,1629,872,1027,752,800,1009,907,575,553,759,735,688,395,648,501,337,369,506,323,422,399,496,301,162,232,103,134,300,389,366,63,231,221,193,44,129,511,73,111,121,80,82,76,84,67,75,37,53,29,60,52,30,40,33,60,28,18,15,13,12
806019000,806000000,800000000,Talalora,Mun,1572,1812,930,798,764,727,818,821,741,620,1035,463,411,347,468,427,396,378,284,380,374,380,155,292,255,254,158,172,123,172,127,131,307,82,165,75,133,83,76,101,95,46,162,34,52,64,80,42,80,50,37,49,37,50,34,40,27,30,30,12,23
806020000,806000000,800000000,Tarangnan,Mun,4881,5103,2504,2091,2350,1928,1840,2153,2308,1693,2798,1393,1250,1125,1398,1099,1143,958,783,807,1242,1132,442,722,345,343,397,527,376,466,263,182,811,259,533,132,323,412,124,225,226,132,438,171,166,149,175,94,169,106,123,89,118,122,100,101,74,61,46,51,36
806023000,806000000,800000000,Zumarraga,Mun,3534,4536,1830,1420,2079,1411,1814,1663,1770,1090,2096,850,915,681,1121,843,1800,602,628,755,605,697,295,526,321,286,384,408,259,365,280,180,562,183,215,202,237,169,104,261,173,112,424,105,93,136,118,76,143,85,75,71,85,103,63,75,60,53,56,28,34
1208001000,1208000000,1200000000,Alabel,Mun,13581,16839,10417,8653,9971,8709,6003,6156,5680,7365,7889,5458,4344,4598,4941,3856,6173,3155,5401,6059,2263,3821,3624,2948,3017,2856,2244,2398,1446,1178,1527,711,1097,736,647,608,1059,972,986,1001,959,379,408,304,463,658,565,282,419,443,311,215,312,254,187,214,173,131,115,94,98
1208002000,1208000000,1200000000,Glan,Mun,13946,13511,9308,7601,8251,6928,4823,6098,4178,7018,8987,4800,3766,3934,4075,3769,4008,3807,4419,5486,2772,4110,2926,4221,3956,3027,1762,1846,1757,2513,4382,1014,1215,1025,939,591,1168,2827,2127,941,1069,377,321,274,577,595,458,269,472,704,262,220,369,294,215,226,219,206,161,111,137
1208003000,1208000000,1200000000,Kiamba,Mun,12355,13513,8485,5793,7541,5850,7515,5149,4910,5042,10078,3589,2555,3197,4242,3703,2833,1995,3928,3849,1451,2890,1820,2092,1127,1253,1368,1746,1482,1164,1436,583,1710,697,559,563,955,823,839,981,569,348,274,337,494,569,524,203,447,630,297,187,279,244,204,214,114,146,118,84,92
1208004000,1208000000,1200000000,Maasim,Mun,10325,11519,6032,4842,5794,4910,3549,4544,3638,4249,8048,3089,2093,2916,3118,2413,2771,2201,3437,3626,1680,3282,1714,2210,1995,2050,816,1577,1236,591,737,739,1631,553,695,566,898,450,394,1019,848,336,337,314,722,509,474,264,424,860,266,223,254,226,235,218,194,130,136,91,90
1208005000,1208000000,1200000000,Maitum,Mun,9081,9743,6516,4168,5851,4339,6587,3733,3670,3465,6744,2609,1705,2583,3335,2294,2602,1291,3660,2654,1051,2360,1538,1358,589,783,899,1362,1040,944,1511,472,1332,525,425,460,843,681,617,683,457,290,298,249,586,379,392,185,318,847,250,185,213,200,156,190,119,115,77,63,107
1208006000,1208000000,1200000000,Malapatan,Mun,11054,10638,6624,4574,5402,5047,3135,4159,3557,4263,7143,3020,2901,2389,2760,2984,2947,2060,3563,3588,1910,2602,2091,1775,2309,2109,1855,1455,1129,1632,1845,652,1110,598,601,535,851,1521,1415,762,770,270,284,210,735,456,446,147,400,957,234,170,240,261,198,200,168,137,119,123,81
1208007000,1208000000,1200000000,Malungon,Mun,17230,19792,12785,10193,11867,9552,8611,7514,6137,8794,9891,6692,4466,5416,6346,5124,5069,4122,5543,6840,3894,5435,2509,4054,2105,2850,2522,2726,2049,1769,2947,886,1671,1122,1424,0,2104,1892,1608,1343,1344,638,577,423,741,687,785,522,759,600,1097,360,476,515,301,402,409,306,231,196,185
706101000,706100000,700000000,Enrique Villanueva,Mun,1891,455,627,888,576,341,199,882,256,623,1578,758,564,634,257,191,318,488,223,165,614,497,106,185,87,57,56,108,68,1332,1467,421,39,26,383,11,52,1411,1340,30,24,16,24,11,14,12,15,128,10,15,6,11,19,9,10,9,8,4,5,5,0
706102000,706100000,700000000,Larena,Mun,3833,1720,2867,2311,1967,2121,1445,2254,995,2146,2247,1560,1389,1189,1118,1364,1078,965,1221,1201,996,832,692,859,760,660,284,512,470,1479,1759,381,194,461,435,71,202,1492,1184,136,189,101,77,68,84,110,96,179,51,54,74,61,61,67,55,52,33,31,23,37,22
706103000,706100000,700000000,Lazi,Mun,4841,3041,3015,2518,2705,2084,1805,2623,1468,2730,2794,1885,1360,1188,2142,969,1000,1009,863,1970,1017,1049,427,1163,536,495,310,1076,1256,1068,1469,424,397,180,456,143,301,1245,951,254,245,127,107,108,160,111,144,640,126,113,113,77,96,85,82,98,76,43,41,34,41
706104000,706100000,700000000,Maria,Mun,4042,2107,2268,1812,1897,1250,782,1837,989,1846,2562,1342,1069,829,963,624,883,696,779,825,817,672,291,775,233,252,217,387,296,1363,1705,372,257,112,336,71,162,2029,1194,146,117,76,57,62,86,53,94,99,95,93,63,61,57,64,27,44,48,32,19,21,14
706105000,706100000,700000000,San Juan,Mun,3345,2332,2363,2115,2289,1617,1309,1901,917,2002,1821,1489,1123,1050,1707,894,983,772,808,1408,774,1286,339,809,293,360,285,832,369,683,1047,313,246,138,319,60,228,933,600,171,149,83,78,56,103,81,99,438,94,68,61,58,65,84,60,61,53,17,22,20,37
706106000,706100000,700000000,Siquijor,Mun,6376,5392,5466,4693,5055,3857,2189,4771,2644,4724,3134,3641,2770,2556,2795,1909,2370,2020,1833,2141,2130,1948,656,2161,789,688,638,1218,810,779,1394,915,609,365,895,178,558,1101,588,396,362,224,213,135,282,220,322,293,228,233,160,127,181,175,118,136,150,85,63,71,73
506202000,506200000,500000000,Barcelona,Mun,5064,5869,4125,3640,3729,3277,1972,2844,2503,2537,2518,2119,2019,1989,2473,1676,1985,3103,1339,1534,1267,1271,733,878,2167,1693,2147,1255,482,998,510,467,999,353,535,135,552,274,188,281,393,175,302,151,145,185,199,188,160,109,111,94,130,147,118,76,93,78,64,50,49
506203000,506200000,500000000,Bulan,Mun,19297,22946,16944,13423,14818,12954,8210,13162,11018,8969,10921,8037,7952,7011,8778,6749,6943,10526,5195,5019,3766,4035,1841,3056,5126,4082,6427,3359,1465,2006,3710,1352,3356,990,1491,389,1332,1990,637,1117,1112,566,744,498,423,546,800,408,576,289,312,368,441,374,480,324,240,214,171,146,125
506204000,506200000,500000000,Bulusan,Mun,5539,6227,4631,4126,3796,3900,2116,3256,2862,2795,2658,2489,2452,2210,2651,1890,2029,3521,1470,1602,1267,1383,820,973,1605,1332,2027,1075,594,950,383,462,1216,425,538,123,412,176,190,320,477,247,294,253,203,198,208,130,139,100,150,129,141,105,186,136,84,64,70,43,46
506205000,506200000,500000000,Casiguran,Mun,6227,6465,5649,4527,4764,4096,3147,3390,3040,3236,3059,2216,2923,1897,2613,2240,2576,3225,2192,1860,1189,1396,888,1075,2449,1941,2442,1123,600,999,319,399,1075,547,482,296,451,155,173,423,561,238,265,196,194,229,203,179,191,142,164,150,152,152,173,141,107,80,69,53,66
506206000,506200000,500000000,Castilla,Mun,10756,9485,8038,6649,7195,5926,4166,5548,4594,5196,5959,3699,3283,2992,4042,2594,2954,6670,2611,2991,2100,2386,1018,2032,1721,1389,4606,1631,863,1336,654,680,2053,512,982,239,786,283,392,678,601,360,717,253,307,338,445,242,385,233,181,175,351,480,223,194,185,146,136,93,94
506216000,506200000,500000000,City of Sorsogon,City,31803,34871,30945,27395,27222,22106,18530,17485,15487,20475,16537,14859,16725,12387,15100,11788,15272,21054,12413,9788,7609,7018,6272,5527,9724,8188,14755,5121,3667,4478,3529,2577,5174,2493,2991,0,1978,1066,1012,1463,1950,1072,1531,715,705,1022,917,768,871,552,531,517,645,613,544,458,356,330,262,228,219
506207000,506200000,500000000,Donsol,Mun,10367,8946,8892,7283,7549,6855,4280,6527,5238,5743,5847,4736,3943,3666,4794,2628,2704,6392,2149,3142,2216,2286,905,2148,3089,2375,4820,1581,1013,1259,742,932,2522,532,894,414,835,377,430,785,709,272,426,246,296,369,523,257,411,259,173,203,300,264,239,185,227,168,146,109,131
506208000,506200000,500000000,Gubat,Mun,12179,14351,11286,9143,9771,8109,4966,7151,5484,6847,5658,5312,5960,5090,5868,4023,5906,7696,3497,3068,3016,2701,1842,1673,4295,3207,6043,2046,1130,2771,900,1000,2287,731,1095,319,785,425,311,515,880,387,650,258,261,317,392,318,311,148,221,219,288,284,259,179,192,104,102,105,77
506209000,506200000,500000000,Irosin,Mun,10276,12305,8908,7827,7900,7175,4528,6221,4717,5566,5718,4374,5921,3745,4471,3793,3997,5810,2852,4378,2474,2662,1465,1788,4278,3189,4234,1856,826,1534,639,894,1534,701,930,253,765,303,308,612,723,352,625,262,237,317,406,263,300,161,223,200,259,217,183,182,149,137,125,102,91
506210000,506200000,500000000,Juban,Mun,6581,5843,4636,3958,3849,4368,2591,3391,2401,2882,2988,2307,2153,1697,2072,1804,1857,3269,1321,1381,1540,1434,623,933,2441,1757,1861,696,501,1466,799,483,919,321,471,138,351,521,472,268,437,190,263,208,143,190,192,136,178,106,106,87,125,121,90,91,83,64,56,45,56
506211000,506200000,500000000,Magallanes,Mun,7035,6821,5704,4539,5064,4152,2873,3900,3494,3504,3676,2474,2734,1901,2782,2120,1611,3718,1606,1813,1357,1435,668,1304,2269,1633,2534,861,550,874,574,501,1459,373,488,234,443,231,211,609,602,305,295,246,243,220,342,196,226,172,190,179,163,178,159,171,118,112,118,77,71
506212000,506200000,500000000,Matnog,Mun,8249,10168,6013,4173,5367,4213,3765,4085,6579,3003,5220,2358,2058,2080,2765,1869,1910,3385,1670,1825,1188,1887,733,1272,2535,1939,2134,1215,1075,1072,502,363,1712,461,495,226,589,504,258,530,1008,262,419,292,232,288,403,180,337,189,182,191,224,208,231,193,149,104,113,77,94
506213000,506200000,500000000,Pilar,Mun,13777,11443,9854,9213,9197,8188,5344,7777,6133,6646,6644,5710,5476,4336,5042,3677,3971,7946,3358,3765,4453,2894,1435,2475,3193,2310,5597,1665,1056,1384,722,1376,2499,750,1095,497,973,535,479,841,772,388,433,318,441,440,617,271,464,296,295,260,347,359,239,266,253,186,187,138,127
506214000,506200000,500000000,Prieto Diaz,Mun,4525,4995,3536,2625,2699,2882,2170,2312,1927,1898,2359,1528,1672,1217,1868,1444,1711,2074,1234,954,786,1001,519,550,894,680,1653,805,400,810,439,264,1054,235,309,146,291,286,111,196,242,97,168,125,93,132,140,127,145,82,74,57,116,109,88,69,77,56,53,39,36
506215000,506200000,500000000,Santa Magdalena,Mun,3805,4337,2916,2606,2625,2476,1563,2394,2430,1749,2106,1431,1858,1231,1795,1008,1321,2568,918,1008,721,902,408,651,879,717,1410,748,462,663,285,295,968,314,302,104,298,167,148,208,266,108,187,138,97,150,188,98,126,92,93,90,120,124,81,58,76,61,62,32,47
1206302000,1206300000,1200000000,Banga,Mun,16348,21031,17780,15309,13706,12136,10102,9645,6198,11334,8334,9183,7408,7746,7783,6950,8864,4642,9132,7155,3166,5108,3621,3772,3462,3676,2334,3356,2585,1043,1272,1027,1594,998,914,0,1323,739,405,955,907,663,556,242,530,688,734,345,453,444,318,257,414,325,201,148,219,147,146,97,126
1230800000,1230800000,1200000000,City of General Santos,City,86190,116049,85919,93404,91596,73662,61785,62845,51743,75993,43635,70632,61636,61501,46917,42447,52865,38933,45025,45378,35521,32498,25222,24036,19920,17177,18251,22171,12767,5403,9457,11330,7526,7940,8308,0,7938,2283,2344,5172,5044,5012,2874,2529,3552,3708,3066,2270,1849,2850,2395,1745,1796,1889,1729,1435,1389,711,591,501,617
1206306000,1206300000,1200000000,City of Koronadal,City,34569,45790,40095,35710,32543,29335,24012,21711,15036,28181,16079,23450,18910,19101,19902,17835,20450,11571,19703,16583,8363,11407,10079,8460,6415,6804,6794,8463,5112,2970,3340,2815,2978,3180,2492,0,3711,843,806,1671,1672,1292,1272,651,862,1472,1255,621,554,510,600,598,777,547,428,368,375,305,328,183,194
