adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level,angara_edgardo,aquino_noynoy,arroyo_joker,bautista_martin,cantal_felix,cayetano_alanpeter,cayetano_joselito,chavez_melchor,coseteng_nikki,defensor_mike,enciso_ruben,escudero_chiz,estrella_antonio,gomez_richard,honasan_gringo,kiram_jamalul,lacson_ping,legarda_loren,lozano_oliver,magsaysay_vic,montano_cesar,oreta_tessie,orpilla_ed,osmena_john,pangilinan_kiko,paredes_zosimo,pichay_prospero,pimentel_koko,recto_ralph,roco_sonia,singson_chavit,sison_adrian,sotto_tito,trillanes_antonio_iv,villar_manny,wood_victor,zubiri_migz
706105000,706100000,700000000,San Juan,Mun,3088,2134,2683,98,40,1486,117,276,836,2367,22,2361,78,343,1631,1031,2257,2621,145,1906,2471,1545,51,1701,2407,244,2952,1764,2245,1115,1234,67,1558,1604,2018,125,2253
706106000,706100000,700000000,Siquijor,Mun,5324,4563,4802,288,102,3155,338,711,1179,4464,130,4829,174,931,3684,1567,4241,5536,289,3284,4731,2492,50,3020,5295,171,5540,3346,4656,1874,2210,132,2828,3194,4619,358,4291
506202000,506200000,500000000,Barcelona,Mun,1931,3422,2646,112,23,2997,62,168,1287,1156,18,6551,70,813,4523,186,3680,4686,74,928,1036,580,85,1869,2604,116,1022,2726,1609,3961,354,88,954,3323,3998,125,1286
506203000,506200000,500000000,Bulan,Mun,8346,9964,9110,308,31,8688,215,426,2966,6719,153,19307,278,2053,22867,1103,14562,17813,118,5391,3691,3678,23,3980,9490,214,6393,5901,7211,10925,1408,123,2884,11226,9109,116,6665
506204000,506200000,500000000,Bulusan,Mun,2507,4247,3913,121,39,3710,120,215,1648,2445,30,7514,103,967,5710,355,4343,5672,76,1444,1291,959,22,1966,3250,112,1608,3025,1913,4471,494,55,1096,3978,3922,79,2423
506205000,506200000,500000000,Casiguran,Mun,2540,3516,3610,75,24,3047,92,195,1105,1425,29,7373,72,2901,4930,304,3513,5893,94,873,1325,753,21,1514,4086,90,1449,2037,1722,3968,435,42,1013,3766,5589,75,1708
506206000,506200000,500000000,Castilla,Mun,3961,4695,7467,128,34,3903,154,372,1087,2390,53,13334,116,579,6877,356,4723,6874,203,2078,2197,1159,49,2210,4488,114,2783,2526,2793,7614,718,54,1710,4890,4868,62,3073
506216000,506200000,500000000,City of Sorsogon,City,15485,20103,25586,680,123,15932,495,1069,5836,10986,268,44797,323,2541,27967,1897,21483,30256,237,6905,8282,4575,85,9607,16151,795,9481,13417,10334,22330,3163,412,6908,19011,20861,342,11454
506207000,506200000,500000000,Donsol,Mun,4124,5584,6739,94,19,4008,118,313,989,3174,38,12343,61,553,6019,473,4844,6558,99,2159,2068,1248,50,2117,4822,108,2738,2889,3321,6783,1042,97,2059,4415,5797,66,3732
506208000,506200000,500000000,Gubat,Mun,6228,6901,13129,6119,60,5752,275,451,1968,3898,173,14636,174,947,9246,712,7363,10855,127,3171,2864,1995,51,3335,6027,274,3450,4586,4500,7699,1092,127,2947,6307,7089,140,4181
506209000,506200000,500000000,Irosin,Mun,5166,7040,8250,346,104,6118,346,515,2062,3248,98,14460,305,1240,12594,457,7397,10577,127,2307,2998,1644,28,566,7410,278,3529,5493,3795,7850,696,127,1971,7595,7996,124,4314
506210000,506200000,500000000,Juban,Mun,2925,3329,4419,163,16,3237,106,212,940,2412,37,6357,76,464,4366,160,3067,4857,40,1629,1989,1157,12,1323,4417,112,1960,1941,2397,3544,722,91,1404,3236,3316,57,2145
506211000,506200000,500000000,Magallanes,Mun,3001,4336,4404,84,30,2983,98,223,1329,2058,35,9388,72,429,5704,410,3714,5801,108,1615,1355,1173,29,2000,3047,103,1800,2253,2232,4928,861,38,1342,4147,3833,87,2297
506212000,506200000,500000000,Matnog,Mun,2475,3311,3082,94,66,2624,133,203,1123,2791,71,8196,73,1764,7412,158,4225,6218,51,1504,2214,692,13,1557,3056,66,1891,2271,2019,4293,348,63,1638,4550,3518,140,1493
506213000,506200000,500000000,Pilar,Mun,5750,7996,9544,171,27,5592,144,316,1160,3718,74,17436,96,611,8821,223,6539,9566,104,2828,2412,1812,19,2159,6550,146,3999,2877,4260,6805,1547,75,2738,6132,7693,63,4683
506214000,506200000,500000000,Prieto Diaz,Mun,1979,2403,2851,54,7,2050,38,112,880,1402,6,5526,51,448,4752,146,2861,4114,34,1234,1454,393,3,1033,1776,33,1204,1465,1487,3110,521,19,660,2884,2672,76,1763
506215000,506200000,500000000,Santa Magdalena,Mun,2067,2633,2866,81,24,2372,68,229,989,1412,33,5241,88,813,4929,318,3188,4222,114,1198,1350,963,18,1361,2404,61,1545,1874,1753,3274,737,45,1267,3176,2736,90,1465
1206302000,1206300000,1200000000,Banga,Mun,8913,13755,5414,269,132,13253,444,605,5174,4782,47,16186,423,813,14984,938,17578,17510,170,3414,4202,2004,47,7110,14429,136,4664,10855,5662,7093,867,92,2435,16731,14652,216,8496
1230800000,1230800000,1200000000,City of General Santos,City,33592,66721,29064,1976,494,55412,2481,2854,24747,26697,408,72067,2449,7926,49826,6745,72616,70947,1416,15740,21674,10042,474,42010,61662,1391,22739,49102,27935,47501,8376,832,16821,64162,53530,774,34779
1206306000,1206300000,1200000000,City of Koronadal,City,19791,33061,16761,827,105,31384,865,1028,13193,11381,108,37794,756,2463,31960,2252,38290,37311,422,8687,10896,5558,92,18207,30470,631,10589,26554,14266,17188,3375,421,7204,36436,34093,364,21479
1206319000,1206300000,1200000000,Lake Sebu,Mun,6880,6080,3660,754,376,4908,502,1084,1931,3791,229,5521,447,1763,6275,1303,7829,7451,555,3134,6833,2534,226,3377,5814,412,5039,5070,2352,2762,1057,114,1617,5043,5995,225,4678
1206311000,1206300000,1200000000,Norala,Mun,6295,9516,3379,265,52,9059,316,392,3067,2969,33,10499,261,597,10114,422,11504,11411,133,2462,2610,1404,41,4473,8778,115,2752,7250,3221,4491,570,67,1352,10978,9769,91,6178
1206312000,1206300000,1200000000,Polomolok,Mun,15831,30987,11412,936,341,26984,1174,1305,12809,10415,119,33689,636,2317,27216,2060,36026,34765,513,6248,6968,3593,143,19513,24784,557,8057,25596,9734,21698,1955,415,5464,33845,28142,531,14486
1206318000,1206300000,1200000000,Santo Ni?,Mun,5099,7906,2431,151,32,7430,194,344,2633,2526,132,8714,215,543,8715,553,9555,8915,95,1733,2011,992,62,3768,7372,120,2091,6320,2745,4070,366,83,1300,9413,8048,186,4746
1206313000,1206300000,1200000000,Surallah,Mun,11128,14366,6273,440,89,12430,627,797,4411,6066,56,15632,583,1157,15735,1056,17827,18444,332,4442,5057,2617,79,6763,14205,179,5656,11701,6096,6123,1186,177,3045,15526,14883,188,10105
1206314000,1206300000,1200000000,Tampakan,Mun,4521,6877,1966,152,48,6498,234,376,2663,1915,79,8227,189,549,7618,287,8578,8349,109,1790,2332,1238,16,4278,5985,94,2234,6108,2002,3567,492,34,1093,7642,6542,116,3980
1206315000,1206300000,1200000000,Tantangan,Mun,3560,6396,2272,119,56,6485,230,253,2453,2033,55,8236,204,425,7980,620,8713,8893,101,1363,1993,1087,26,3947,5695,60,1647,5232,2053,3279,285,28,1163,8603,6779,116,3731
1206316000,1206300000,1200000000,T'Boli,Mun,6498,5998,3780,856,350,5482,333,1271,1967,3845,247,5808,544,1813,6928,1043,8060,8270,621,3057,6129,2177,193,3486,6216,399,5456,5181,2649,2926,1086,108,1472,5882,5600,345,4422
1206317000,1206300000,1200000000,Tupi,Mun,5816,10020,3712,230,86,8801,322,555,4121,3653,48,12550,257,775,10066,1285,11952,12479,217,2646,3782,1190,38,5895,9160,141,3209,8568,3617,5598,2352,169,2017,12363,9468,259,6683
806401000,806400000,800000000,Anahawan,Mun,433,284,399,30,7,199,24,47,65,414,1,287,6,128,167,161,216,324,13,333,436,295,2,170,357,25,458,212,394,100,195,8,319,142,260,10,382
806402000,806400000,800000000,Bontoc,Mun,5245,3473,5030,214,60,2575,207,547,1011,4443,33,3733,87,778,2534,2032,3079,4308,104,4363,5098,3021,49,2055,4744,157,5317,3071,4691,1607,2584,66,3106,1909,3649,102,4509
806407000,806400000,800000000,City of Maasin,City,6662,6297,10505,415,74,4527,354,644,1765,9251,50,7477,99,1317,3944,4641,5168,10895,130,8326,9658,6185,35,3180,7682,363,9546,5157,9836,2755,6311,188,6747,3565,6218,6218,10289
806403000,806400000,800000000,Hinunangan,Mun,4479,3025,4348,169,119,2433,171,489,719,3706,91,3385,385,125,1094,2114,1505,2720,3986,3431,4567,2588,47,1995,3732,187,5817,2496,3984,1263,1962,76,3056,1889,3036,164,4283
806404000,806400000,800000000,Hinundayan,Mun,2500,1512,2542,112,25,1071,71,204,433,2406,12,1592,39,354,1015,1020,1291,1944,43,2049,2423,1522,12,819,1995,84,2380,1149,2482,613,1393,38,1745,817,1373,54,2490
806405000,806400000,800000000,Libagon,Mun,1926,1895,2126,265,22,1268,82,298,593,1819,28,2148,89,474,1189,482,1781,2374,99,1299,1895,926,13,975,2691,161,2567,1520,2004,1133,667,124,1002,1388,2149,64,2264
806406000,806400000,800000000,Liloan,Mun,3071,1906,3016,95,47,1538,97,238,695,2727,16,2708,68,616,1370,356,2130,2695,63,2469,2850,784,12,1183,3469,97,3614,3019,2876,972,1619,49,2370,1043,2176,61,2773
806419000,806400000,800000000,Limasawa,Mun,1544,555,1404,26,13,396,40,100,148,1289,11,707,19,226,358,872,536,780,17,1369,1556,990,4,353,797,19,1596,543,1384,250,1070,169,985,250,705,27,1512
806408000,806400000,800000000,Macrohon,Mun,4557,3390,4616,197,52,2160,172,497,864,4420,60,3908,63,864,1940,730,3842,5692,214,2500,3151,1494,19,1846,5248,218,5478,2745,4619,1527,2400,2400,3027,1848,4907,59,4623
806409000,806400000,800000000,Malitbog,Mun,4249,2889,3787,226,47,1864,201,535,917,3511,29,3225,78,639,1703,368,2544,5126,110,1652,3701,2176,37,3651,3519,126,4310,2766,3528,1232,2091,66,1041,1429,4500,38,3380
806410000,806400000,800000000,Padre Burgos,Mun,1673,1551,1439,84,21,1331,86,191,549,1467,14,2175,54,376,1354,407,1868,2237,40,1145,1479,814,15,987,1721,31,1667,1538,1515,893,21,21,1029,1134,1749,47,1638
806411000,806400000,800000000,Pintuyan,Mun,1785,1385,1693,83,31,972,73,256,460,1613,18,1378,130,466,789,519,1217,1798,51,1561,1947,940,11,944,1708,59,2235,1317,1597,700,752,19,1027,729,1529,67,1881
806412000,806400000,800000000,Saint Bernard,Mun,4010,3409,3655,245,55,2379,218,496,863,3454,35,3879,119,1041,2340,1129,3535,4092,144,2877,3782,1871,61,2052,4085,248,3883,2629,3579,1526,1548,138,2528,2065,3237,181,3710
806413000,806400000,800000000,San Francisco,Mun,1630,1154,1474,147,53,682,105,189,347,1226,77,1104,28,316,601,432,904,1429,53,1164,1517,733,4,796,1401,71,1835,1060,1383,649,581,25,909,649,1300,58,1485
806414000,806400000,800000000,San Juan,Mun,1897,1487,1929,76,31,1083,92,175,386,1647,15,1449,35,339,1382,493,1290,1695,33,1310,1802,935,8,921,1992,71,1929,1156,1770,821,874,80,1077,1075,1536,133,1875
806415000,806400000,800000000,San Ricardo,Mun,891,660,823,101,16,445,46,95,197,747,9,694,28,150,150,271,487,822,21,740,882,490,10,471,795,50,1198,617,610,224,314,5,448,241,538,26,815
806416000,806400000,800000000,Silago,Mun,681,537,719,25,4,414,34,87,137,550,92,570,37,221,516,182,567,808,60,651,869,420,16,358,700,13,751,468,639,220,345,4,440,440,577,31,702
806417000,806400000,800000000,Sogod,Mun,7971,5723,7661,398,64,3961,291,1004,1333,6751,49,5808,240,1194,3984,2294,4938,6804,162,5495,7292,3432,27,3215,7382,326,8073,4589,6247,2450,3037,192,3969,3261,5769,174,6508
806418000,806400000,800000000,Tomas Oppus,Mun,4932,11,4217,102,35,1160,95,352,522,3654,23,1869,69,300,1091,1937,1419,2102,71,3091,3228,2447,30,881,2301,88,3481,1446,3200,751,2929,36,2381,906,2075,138,4277
1206501000,1206500000,1200000000,Bagumbayan,Mun,4338,9569,2915,426,115,7244,389,635,3536,3395,415,11225,316,882,10191,1831,11866,12310,477,3503,4031,2911,523,6516,7296,458,3781,8717,4214,5462,1493,275,1222,11697,8941,559,5106
1206511000,1206500000,1200000000,City of Tacurong,City,8590,20805,7065,402,88,20447,680,543,11053,5425,51,24958,378,1241,21705,1092,25281,23990,199,3500,4852,5104,56,10315,14350,535,4329,14424,6115,14224,910,125,3538,22795,20310,177,11941
1206502000,1206500000,1200000000,Columbio,Mun,3693,2911,2312,148,84,2635,172,368,1064,2599,125,3538,154,756,3882,2632,4052,4428,257,2195,4206,1789,214,1757,2452,239,2610,2503,2318,1621,1134,236,1936,3598,3432,133,3074
1206503000,1206500000,1200000000,Esperanza,Mun,4876,8131,3267,186,46,7298,303,345,2857,3419,43,9675,295,619,9189,1079,10350,9947,103,2317,2881,1438,25,4895,6549,125,2554,6176,3660,4499,586,41,2265,9375,7829,131,4594
1206504000,1206500000,1200000000,Isulan,Mun,7017,3190,5513,323,155,14299,469,513,5275,4775,141,16784,325,932,14628,2476,17640,17146,158,3346,4572,3452,75,7607,10910,220,4464,11364,5403,7657,1171,154,2949,16209,13726,114,8300
1206508000,1206500000,1200000000,Lambayong,Mun,5067,7915,3022,177,164,8664,345,402,2861,2905,368,9941,431,828,8790,3503,10311,10274,389,2097,4291,2043,242,4458,6074,273,2889,5659,3108,4117,867,289,2792,10511,7593,417,4821
1206506000,1206500000,1200000000,Lebak,Mun,7692,7659,6114,461,124,6035,456,800,2009,6281,99,9746,326,2102,12047,2257,11966,13355,456,7510,7383,3211,3324,6591,5880,256,4866,8402,4158,3382,1091,110,3519,7033,8086,447,5463
1206507000,1206500000,1200000000,Lutayan,Mun,20454,10084,14370,0,0,54,3,0,0,9446,131,9076,0,449,7124,18145,1066,11754,97,13656,24556,12800,0,56,4949,36,15814,10508,20053,4432,22414,0,22970,204,11530,165,23452
1206510000,1206500000,1200000000,President Quirino,Mun,4213,6608,2457,118,25,7036,146,262,2345,2613,13,8642,111,657,7780,1565,9189,8853,107,1644,2369,1882,111,4054,4993,175,2299,4932,2690,3642,607,25,2022,8462,6978,156,4570
1206512000,1206500000,1200000000,Sen. Ninoy Aquino,Mun,3226,4062,1919,193,44,2348,196,266,974,2697,23,4456,164,356,4037,552,5229,5700,83,2185,3026,1630,39,2396,3239,73,2276,3132,2003,1431,825,43,1540,3599,4249,49,3552
1906606000,1906600000,1900000000,Hadji Panglima Tahil,Mun,114,92,59,13,9,150,21,18,16,60,4,371,1,149,77,525,133,354,5,57,458,27,4,14,171,4,394,97,117,48,40,4,131,94,121,4,104
1906601000,1906600000,1900000000,Indanan,Mun,2623,2055,1667,89,44,1175,346,213,327,1778,114,3534,177,1053,1229,6907,2118,2942,198,1569,3713,1444,236,559,2093,426,2735,1551,2475,1016,3281,363,3052,1616,1185,157,2433
1906602000,1906600000,1900000000,Jolo,Mun,3889,5290,2754,254,163,4856,420,531,1615,2208,172,6904,139,2376,3638,8284,5644,7628,163,2134,4798,1645,94,2317,4688,353,4034,4402,3615,2629,1328,148,3823,3957,4193,185,2765
1906603000,1906600000,1900000000,Kalingalan Caluang,Mun,1390,1253,264,156,150,611,175,329,716,720,100,1721,106,501,473,1793,468,1511,28,1019,1536,343,31,180,631,291,1307,330,590,244,456,110,1148,362,437,80,1323
1906617000,1906600000,1900000000,Lugus,Mun,640,392,390,42,12,263,99,48,46,337,16,669,18,333,264,1034,434,698,11,326,1093,244,4,134,501,12,620,315,515,168,321,10,555,282,312,15,396
1906604000,1906600000,1900000000,Luuk,Mun,12477,1599,9129,193,102,849,256,100,180,8138,232,2510,117,799,729,7327,1366,2059,194,8005,10059,7610,466,522,1859,369,12656,1116,10084,1090,7624,802,10082,1597,10042,697,11426
1906605000,1906600000,1900000000,Maimbung,Mun,604,484,470,12,10,329,92,52,66,564,57,653,61,398,464,2685,563,1185,242,590,1712,426,186,144,335,298,676,407,573,311,433,196,809,253,368,92,534
1906607000,1906600000,1900000000,Old Panamao,Mun,26,129,34,1036,52,218,258,887,431,866,49,173,792,113,8,47,406,33,495,173,285,515,475,63,316,402,274,12,180,0,0,0,0,0,0,0,0
1906618000,1906600000,1900000000,Pandami,Mun,482,336,153,21,27,220,47,56,47,139,116,574,49,295,336,900,359,574,46,210,1302,112,25,121,463,70,518,183,222,111,187,75,301,515,215,20,270
1906616000,1906600000,1900000000,Panglima Estino,Mun,202,135,178,2,2,114,34,15,13,165,40,350,33,160,301,904,303,269,89,295,744,160,21,22,146,46,239,101,215,93,200,18,325,263,179,26,220
1906608000,1906600000,1900000000,Pangutaran,Mun,803,324,544,26,14,150,37,48,32,514,17,429,14,245,197,2435,342,537,11,613,1389,453,8,136,230,10,682,178,541,84,451,37,534,178,249,11,544
1906609000,1906600000,1900000000,Parang,Mun,2787,1497,2713,49,93,916,445,194,346,2256,172,2144,94,1014,857,6845,1330,2502,267,1904,4896,1864,187,208,1100,164,3090,848,2380,597,4400,607,3043,978,1000,162,2560
1906611000,1906600000,1900000000,Patikul,Mun,2009,2237,1579,72,91,2103,590,221,482,1484,86,4345,148,1341,1468,7765,2312,3816,197,950,4312,1101,306,678,1840,196,2860,1471,2368,908,1452,109,2200,1636,1300,151,2650
1906612000,1906600000,1900000000,Siasi,Mun,1546,1436,1030,219,125,974,326,362,426,807,342,2406,509,1178,1718,2620,1973,1959,433,1152,3009,692,250,683,1201,299,1145,922,1237,685,1143,385,1281,1793,885,384,978
1906613000,1906600000,1900000000,Talipao,Mun,379,2220,1270,116,84,565,138,293,373,1300,307,1387,173,758,916,2810,1220,2970,492,1347,3579,1216,125,209,719,395,1938,655,1469,5848,1330,342,2410,612,744,261,1598
1906614000,1906600000,1900000000,Tapul,Mun,4429,271,4235,0,0,123,10,145,26,3985,100,304,0,187,537,4590,147,174,1,3810,3979,3678,351,155,153,44,3709,450,3819,406,3791,278,3640,449,64,145,4328
1906615000,1906600000,1900000000,Tongkil,Mun,4426,603,85,180,0,937,217,45,45,2820,0,3951,1,228,2383,5839,798,7564,144,119,3793,36,20,119,805,215,3134,452,656,470,2173,171,2664,962,3257,1,2968
1606701000,1606700000,1600000000,Alegria,Mun,1719,1873,1171,82,30,1552,89,231,494,1508,23,2590,55,431,1520,157,2174,2584,35,874,1446,599,13,998,2640,74,2784,1922,1545,869,691,34,686,1472,2165,42,1590
1606702000,1606700000,1600000000,Bacuag,Mun,2025,2374,1665,138,35,1402,145,283,355,2144,41,2593,75,547,1657,240,2064,2421,55,1190,1848,606,15,1122,2694,118,3697,1760,1939,753,618,40,1181,1273,2219,106,2052
1606704000,1606700000,1600000000,Burgos,Mun,529,678,313,72,37,292,74,107,141,430,88,546,33,281,270,140,492,629,58,299,561,137,24,352,674,25,999,459,483,196,148,12,359,187,631,19,431
1606724000,1606700000,1600000000,City of Surigao,City,16386,29989,14150,1189,236,18476,1506,1736,5929,15895,547,32974,904,4839,25168,2026,34204,31693,927,8301,10880,4299,281,11777,27162,1599,25350,19650,14000,9214,4011,666,7872,18374,23322,411,15335
1606706000,1606700000,1600000000,Claver,Mun,2637,2431,2033,143,49,1940,150,377,528,2304,22,3456,83,931,2293,275,2831,3684,69,1504,2389,1064,63,1424,3316,123,5212,2778,2373,1049,599,36,1767,1995,2916,114,2455
1606707000,1606700000,1600000000,Dapa,Mun,2549,3204,2139,120,25,2113,137,358,768,2109,20,3477,54,762,2383,580,4865,4888,49,1500,2444,718,21,1520,3192,121,7407,2356,2242,1057,712,34,1828,1664,4440,65,2406
1606708000,1606700000,1600000000,Del Carmen,Mun,1906,2426,1299,98,22,1710,125,405,508,1507,16,2677,63,2058,2262,200,2982,3215,60,1044,2031,665,17,1211,2611,171,4765,1971,1654,1031,325,23,1120,1331,4084,114,1645
1606710000,1606700000,1600000000,General Luna,Mun,1861,2497,949,120,38,1158,140,381,867,1520,34,2382,79,784,1965,127,2213,2992,85,944,1969,562,16,1127,2428,104,4330,1769,1441,668,559,41,1172,1037,2137,63,1400
1606711000,1606700000,1600000000,Gigaquit,Mun,1824,2185,1593,93,21,1225,102,238,333,1898,82,2665,51,546,1623,124,2190,2994,76,909,1428,643,13,1288,2951,75,4524,2066,1779,618,644,29,1328,1287,2682,44,2045
1606714000,1606700000,1600000000,Mainit,Mun,3816,4769,2803,486,50,2715,224,436,857,3711,32,4647,105,805,3041,332,3585,4809,89,1784,3290,832,19,1930,5870,93,4542,3130,3565,2130,1614,36,1552,2652,4851,99,3917
1606715000,1606700000,1600000000,Malimono,Mun,2599,2525,1665,58,10,1186,93,187,13,2522,67,2705,189,348,1725,493,1459,2828,66,1572,2030,817,29,985,2882,148,3483,1418,2372,777,1341,26,1817,1079,2669,78,3003
1606716000,1606700000,1600000000,Pilar,Mun,1078,1220,715,105,52,803,93,307,341,766,16,1347,31,495,866,132,1692,1752,33,597,1183,523,13,643,1215,65,2124,1024,786,411,235,19,550,557,1483,56,775
1606717000,1606700000,1600000000,Placer,Mun,3924,4519,2714,282,47,3292,259,437,1140,3712,22,6074,82,990,3846,415,4687,5526,199,1987,2967,1087,57,2019,5164,318,5263,3398,3717,1729,1433,132,2984,3080,4442,162,4066
1606718000,1606700000,1600000000,San Benito,Mun,662,647,513,52,16,497,39,116,200,525,7,864,33,240,568,51,808,808,17,522,746,489,4,454,649,29,1053,561,547,328,251,3,430,385,1010,26,488
1606719000,1606700000,1600000000,San Francisco,Mun,1610,1952,1305,73,12,1514,66,208,368,1589,20,2592,61,532,1903,249,2075,2591,35,1197,1619,313,13,1105,2355,74,3082,1718,1592,801,524,28,1047,1460,2081,49,1917
1606720000,1606700000,1600000000,San Isidro,Mun,848,1198,796,72,10,729,59,165,275,648,10,1400,38,388,769,128,1501,1537,33,527,1060,326,10,571,1321,47,18881,1211,561,358,185,6,421,797,1683,32,896
1606721000,1606700000,1600000000,Santa Monica,Mun,752,1087,469,44,15,588,36,115,164,699,5,1160,36,261,648,118,988,1354,51,389,609,241,68,335,1127,70,1257,650,678,346,313,89,591,468,1236,33,709
1606722000,1606700000,1600000000,Sison,Mun,1634,1815,1175,65,20,1482,90,208,453,1495,16,2712,45,489,1614,158,2084,2611,53,893,1367,543,14,1147,2290,71,2714,1771,1525,781,425,38,960,1357,2093,54,1857
1606723000,1606700000,1600000000,Socorro,Mun,3707,1829,3583,77,30,878,147,250,295,3634,11,2019,40,440,1650,2715,2820,2771,37,3553,4212,2744,11,1299,1434,37,6771,1587,3637,343,3343,13,3566,1295,3061,22,3383
1606725000,1606700000,1600000000,Tagana-An,Mun,2084,2247,1265,81,27,1259,126,274,468,1850,39,2841,57,751,1609,205,2241,3017,76,1045,1747,651,31,1129,2742,70,3843,1691,1935,767,545,26,1785,1782,2544,79,2165
1606727000,1606700000,1600000000,Tubod,Mun,1680,2033,1470,129,22,1512,106,244,503,1599,11,2644,49,588,1623,269,2003,2516,39,1121,1943,647,9,1255,3285,107,3678,1976,1699,863,354,61,1017,1504,2182,65,2192
1606801000,1606800000,1600000000,Barobo,Mun,5009,5221,3576,469,114,3546,381,996,1120,4253,114,5496,401,1307,3999,1062,5777,6009,532,3414,4798,1852,315,3344,5660,534,7642,4417,3702,2376,1365,229,2341,3226,4863,180,4563
1606802000,1606800000,1600000000,Bayabas,Mun,1359,885,913,58,39,777,108,217,285,1005,9,1306,35,417,971,387,1138,1426,70,1003,1306,737,5,777,1129,31,2625,1005,1086,449,718,280,1022,652,948,35,1397
1606804000,1606800000,1600000000,Cagwait,Mun,2704,2095,1997,126,38,1638,147,443,417,2244,23,2994,84,721,1800,602,2318,3143,80,1669,2651,760,48,1238,2610,55,5491,1780,2397,1025,920,67,1956,1332,2191,128,2508
1606805000,1606800000,1600000000,Cantilan,Mun,1605,1847,1543,120,38,1345,132,450,273,1563,29,2371,45,417,1298,188,1837,2572,142,795,1452,468,40,988,2263,118,11063,1836,1460,587,2083,103,809,1353,1682,59,1627
1606806000,1606800000,1600000000,Carmen,Mun,846,829,750,57,25,565,48,190,115,858,22,969,33,202,587,150,819,1042,41,500,968,357,9,430,986,35,3501,692,838,259,313,18,539,534,690,31,808
