adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level,alcantara_samson,angara_sonny,aquino_bam,belgica_greco,binay_nancy,casino_teddy,cayetano_alanpeter,cojuangco_tingting,david_lito,delosreyes_jc,ejercito_jv,enrile_juanponce_jr,escudero_chiz,falcone_bal,gordon_dick,hagedorn_ed,honasan_gringo,hontiveros_risa,legarda_loren,llasos_marwil,maceda_manong_ernie,madrigal_jamby,magsaysay_mitos,magsaysay_ramon_jr,montano_mon,penson_ricardo,pimentel_koko,poe_grace,seneres_christian,trillanes_antonio_iv,villanueva_eddie,villar_cynthia,zubiri_migz
1907002000,1907000000,1900000000,Bongao,Mun,1225,5754,7765,839,11324,1320,6847,4499,1157,1404,5079,5020,5906,1069,5122,3195,4505,3803,8747,621,1945,3822,3173,4959,1862,1422,8177,9651,721,4775,3200,5179,6559
1907009000,1907000000,1900000000,Languyan,Mun,253,958,1347,180,2568,206,849,1385,196,249,1427,894,1042,224,922,688,1557,388,2259,157,696,508,1395,574,495,222,685,1684,210,1088,396,824,1605
1907001000,1907000000,1900000000,Panglima Sugala,Mun,768,2040,7600,245,3933,379,4883,1473,265,268,2067,4498,4676,236,5135,1600,1267,3608,6690,101,739,2262,1639,5059,361,219,5420,7842,133,1535,744,5286,6615
1907010000,1907000000,1900000000,Sapa-Sapa,Mun,183,393,710,138,712,192,390,308,147,158,303,360,380,110,246,186,192,148,643,78,285,169,270,292,122,112,347,975,79,165,139,366,307
1907011000,1907000000,1900000000,Sibutu,Mun,324,1089,1512,275,1682,252,1150,662,262,249,969,1068,1026,241,783,782,658,673,1524,140,337,703,511,855,333,241,886,1866,107,534,345,899,749
1907005000,1907000000,1900000000,Sitangkai,Mun,350,988,1390,249,1942,278,1049,551,270,271,747,894,895,259,682,499,642,441,1390,143,339,553,531,680,386,288,701,1959,132,498,402,653,727
1907006000,1907000000,1900000000,South Ubian,Mun,291,769,1266,187,1285,240,696,768,258,263,697,641,653,188,720,314,640,359,1032,108,409,399,601,540,360,213,617,1045,104,514,270,410,1203
1907007000,1907000000,1900000000,Tandubas,Mun,359,897,1170,246,1216,272,874,527,260,267,688,736,666,249,649,701,582,460,1049,131,410,432,517,580,265,201,794,1194,113,490,351,552,837
1907008000,1907000000,1900000000,Turtle Islands,Mun,60,102,166,41,196,25,119,77,35,50,111,123,111,31,99,62,98,67,201,11,37,82,69,99,34,28,87,160,19,55,54,181,123
307101000,307100000,300000000,Botolan,Mun,689,10775,10670,532,10509,1519,12088,1158,549,1061,8885,7476,11115,407,16469,4854,8392,7256,12794,266,1450,3993,10845,14184,654,780,8745,16633,308,10007,4761,9217,4629
307102000,307100000,300000000,Cabangan,Mun,162,4364,3852,215,5935,595,5041,360,108,385,4204,3440,5331,125,7553,2402,4041,3044,6154,64,655,1484,5614,6851,154,211,3618,7555,91,4792,2326,3437,1986
307103000,307100000,300000000,Candelaria,Mun,236,3998,3710,200,4007,531,4718,476,212,414,4075,2909,4645,160,5907,2052,5178,2597,5253,111,586,1687,4643,6142,231,181,5386,5935,106,3790,1765,3373,1755
307104000,307100000,300000000,Castillejos,Mun,287,7443,6164,263,8015,1053,8808,931,253,546,7582,6067,8227,137,12218,3066,8092,4636,9622,126,1514,2364,12170,10431,241,341,5884,10726,144,7865,3994,6139,4457
331400000,331400000,300000000,City of Olongapo,City,419,12036,9661,594,10073,2560,12957,1598,458,2926,9953,7936,12582,274,18795,5657,9935,8304,13622,305,2406,3835,11931,8277,320,595,9994,15160,316,10442,5246,9315,6259
307105000,307100000,300000000,Iba,Mun,311,8390,7825,431,7785,1276,9701,685,281,628,9152,6350,9289,262,11556,4318,7584,5821,9883,140,1364,3172,6874,10366,409,465,7641,12579,225,8532,3103,6507,3661
307106000,307100000,300000000,Masinloc,Mun,322,6310,6159,280,6520,914,7370,750,359,672,6513,4522,6724,237,8536,2562,6462,4048,8499,162,939,2895,5986,7940,297,333,8009,9482,167,5919,2440,4864,2735
307108000,307100000,300000000,Palauig,Mun,225,6107,5574,247,6238,677,6724,493,191,495,6429,4714,6155,170,8595,2370,5584,3545,7799,106,805,2149,5925,8390,225,255,4973,9435,125,5866,2179,4790,2215
307109000,307100000,300000000,San Antonio,Mun,194,4401,3684,222,4932,760,5320,559,160,436,4440,3214,5638,115,7282,2451,4996,2938,6598,98,998,1437,6834,7271,173,169,3968,7142,125,5643,3063,3746,2393
307110000,307100000,300000000,San Felipe,Mun,158,3024,2544,100,2882,477,3462,222,94,324,2605,2233,3413,61,5344,1437,2772,1944,3862,54,505,963,4216,5084,117,130,2457,4476,54,2981,1631,2250,1321
307111000,307100000,300000000,San Marcelino,Mun,227,5201,4061,208,4786,722,5979,462,188,420,5029,4089,5101,167,9199,1949,4931,2907,6438,99,827,1304,8538,6972,162,223,3811,7571,107,5348,2223,4025,2188
307112000,307100000,300000000,San Narciso,Mun,219,5126,3697,201,4605,693,5750,407,167,359,4093,3376,5452,130,7706,2090,4544,2969,5963,94,734,1425,6344,7329,175,217,3844,7032,126,4982,2636,3524,2121
307113000,307100000,300000000,Santa Cruz,Mun,149,2131,2202,124,2404,303,2585,682,103,280,2376,1531,2588,69,2775,870,2193,1292,3162,51,404,981,2341,3153,198,102,2249,3468,76,2096,776,1839,1005
307114000,307100000,300000000,Subic,Mun,509,13000,11260,543,11023,2203,14668,1164,455,1037,11689,9260,14551,275,15670,6024,10426,10073,16076,243,2339,4795,13995,12759,371,541,10779,18976,301,12351,5192,10257,6536
907224000,907200000,900000000,Baliguian,Mun,37,172,210,27,257,33,207,79,30,23,188,148,180,25,146,62,146,110,215,12,38,130,108,158,51,30,160,263,13,144,63,174,188
907201000,907200000,900000000,City of Dapitan,City,912,10540,9350,480,11725,919,10193,6880,440,508,9153,6534,10275,329,9341,1865,9566,5459,7107,293,3760,3972,5842,6900,464,434,7580,12153,405,6870,2744,8434,10168
907202000,907200000,900000000,City of Dipolog,City,336,6509,9512,317,6544,1239,7542,2578,343,364,4869,3503,7017,213,4997,1547,4308,5573,7147,206,1676,5656,3110,7724,438,472,7245,8371,229,6576,2317,5111,5579
907223000,907200000,900000000,Gutalac,Mun,163,1358,1174,98,1536,115,1383,867,119,173,1115,1021,1070,60,969,174,1060,422,676,75,136,703,381,862,97,69,677,1278,72,682,329,1244,1153
907222000,907200000,900000000,Jose Dalman,Mun,264,2039,2613,176,2440,223,2038,889,229,312,1534,1369,1565,139,1086,734,1410,1029,1710,144,296,1427,854,2001,240,274,1604,2113,166,1479,878,1775,1419
907203000,907200000,900000000,Katipunan,Mun,27,153,355,17,135,26,175,46,8,11,93,105,143,15,85,25,72,124,184,7,32,197,71,267,17,16,163,169,12,116,55,112,121
907204000,907200000,900000000,La Libertad,Mun,270,1688,1831,166,1857,209,1633,529,131,218,1300,1303,1382,117,926,400,1124,720,1427,73,233,860,595,1279,222,158,1314,1885,134,1071,737,1534,1503
907205000,907200000,900000000,Labason,Mun,125,1336,2110,77,2092,208,1581,352,84,102,1569,939,1534,68,908,404,1022,1141,1576,69,370,1134,654,1644,102,112,1520,1924,75,1362,429,1187,1764
907206000,907200000,900000000,Liloy,Mun,76,608,834,47,790,78,724,389,50,54,532,428,598,24,451,96,494,399,570,20,246,484,352,613,67,51,535,712,37,468,225,496,549
907207000,907200000,900000000,Manukan,Mun,341,2843,3754,190,3090,298,3144,1105,307,477,2053,1952,2255,159,1665,1025,1758,1594,2811,127,400,2108,1032,2518,268,273,2560,3384,191,2277,1153,2295,2024
907208000,907200000,900000000,Mutia,Mun,354,2138,2393,202,2157,309,1767,742,250,280,1398,1315,1706,113,1192,532,1368,897,1821,156,294,988,809,1351,249,218,1803,1999,103,1413,658,1832,1946
907209000,907200000,900000000,Pi?n,Mun,444,3201,4425,299,3756,495,3414,1136,346,416,2608,2433,3355,207,2148,919,2451,1801,3122,202,543,2061,1295,3014,378,281,3143,3879,135,2487,1059,2983,3333
907210000,907200000,900000000,Polanco,Mun,151,1148,2010,102,1361,233,1431,259,111,144,921,883,1446,68,728,363,857,893,1453,101,214,977,525,1389,151,151,1394,1537,64,1141,451,1194,1227
907211000,907200000,900000000,Pres. Manuel A. Roxas,Mun,171,1084,1682,116,1584,149,1187,423,100,111,937,729,1207,60,827,265,836,730,1162,69,332,787,641,1276,128,125,1132,1237,79,923,432,850,1173
907212000,907200000,900000000,Rizal,Mun,416,2636,3307,305,3436,385,2602,1573,271,172,2393,1474,2369,140,1897,530,2157,1438,2521,101,802,1745,1324,2416,207,198,2223,3065,125,2005,760,2172,2650
907213000,907200000,900000000,Salug,Mun,230,2513,3557,172,2975,335,2689,1458,222,236,2267,1431,2374,102,1899,520,2047,1745,2549,151,819,1946,1406,2667,177,168,2413,2811,147,2262,1028,1833,2585
907214000,907200000,900000000,Sergio Osme? Sr.,Mun,211,1662,2578,123,1985,333,2019,376,127,160,1296,1205,1620,119,1045,404,1098,1516,2119,101,357,1426,740,1891,233,157,1772,1945,117,1690,675,1345,1602
907215000,907200000,900000000,Siayan,Mun,140,1076,1146,64,1211,132,1066,490,52,59,869,708,966,51,697,254,878,528,897,34,317,600,477,842,81,68,956,1172,35,713,383,793,1130
907216000,907200000,900000000,Sibuco,Mun,285,3921,3333,229,3729,282,3952,2501,208,269,2898,2876,3141,150,2612,445,2836,1543,2153,110,308,1993,833,2473,210,139,2168,3934,191,1968,1170,3341,3215
907217000,907200000,900000000,Sibutad,Mun,654,3066,3509,382,3769,604,2717,1523,341,367,2344,1909,2105,269,1728,471,2260,2193,2852,247,1167,2053,2125,2908,500,362,2231,2535,285,1912,1381,1970,2600
907218000,907200000,900000000,Sindangan,Mun,108,345,1118,68,447,126,360,126,74,83,321,265,301,54,220,70,242,252,378,41,85,659,181,835,84,50,380,293,57,297,170,356,325
907219000,907200000,900000000,Siocon,Mun,877,3328,4051,451,4166,542,3246,1170,565,598,2426,2268,2761,425,1930,1149,2449,2153,4075,323,804,2048,1421,2377,834,477,2897,4071,390,2282,1406,3060,2973
907220000,907200000,900000000,Sirawai,Mun,93,877,848,59,951,62,835,534,48,44,722,533,812,33,692,120,709,335,566,18,172,419,291,564,60,42,529,918,36,520,172,703,724
907221000,907200000,900000000,Tampilisan,Mun,240,2033,3193,162,2375,254,2465,727,158,262,1875,1719,2284,125,1310,668,1712,1440,2457,141,501,1881,1012,2764,228,193,2401,2639,127,2717,695,1721,1940
907302000,907300000,900000000,Aurora,Mun,161,1562,1856,111,1536,222,1736,401,130,134,1249,1068,1562,77,837,492,1190,1017,1697,44,246,1003,459,1328,318,124,1334,1958,78,1305,456,1171,1233
907322000,907300000,900000000,City of Pagadian,City,278,1918,2498,195,1976,315,1907,634,147,230,1444,1358,1585,104,1100,447,1285,988,1686,102,253,1388,694,1775,175,137,1602,2042,120,1460,711,1570,1816
931700000,931700000,900000000,City of Zamboanga,City,441,8008,9447,332,6025,798,6941,788,387,552,4972,5748,7750,196,4286,1128,4973,5296,7253,384,886,4673,2115,6097,282,314,7766,7100,353,6656,1512,5226,6189
907305000,907300000,900000000,Dimataling,Mun,180,1936,2324,118,2157,224,2081,508,102,153,1705,2309,1722,116,1377,320,1575,993,2275,73,323,942,494,1310,279,129,1432,1719,77,1936,592,2030,1640
907306000,907300000,900000000,Dinas,Mun,2480,34828,47101,2136,29562,5196,33143,6621,1572,1759,25756,27819,37154,1298,18954,8240,23627,25379,37301,1110,5879,21035,9006,30303,1961,1887,33957,38156,1075,32513,10926,23137,26177
907307000,907300000,900000000,Dumalinao,Mun,4347,68993,67408,4111,65222,15392,79099,15154,3850,5980,61827,45358,75590,2806,44484,25804,53223,54804,76949,2104,13452,33450,21888,49357,5159,3848,73828,91159,2787,71116,20276,55208,49017
